district,sector,urban_rural,is_near_lake,house_type,num_bedrooms,num_rooms_total,floor_area_sqm,wall_material,floor_material,roof_material,has_electricity,has_piped_water,has_indoor_toilet,has_kitchen,has_parking,distance_to_town_km,road_access,monthly_rent_rwf,data_source,generated_date
Nyamasheke,Nkanka,rural,1,standalone,3,4,78.1,brick,cement,iron_sheet,1,0,0,1,0,24.2,footpath,29900.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,shared_compound,1,2,37.9,mud_brick,earth,tiles,0,0,0,0,1,11.1,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,standalone,2,5,47.2,brick,earth,iron_sheet,1,1,0,1,0,23.1,murram,36800.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,1,duplex,1,3,42.1,mud_brick,cement,iron_sheet,1,1,0,1,0,9.2,murram,40800.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,standalone,1,4,46.1,concrete,cement,iron_sheet,0,0,0,1,0,17.3,murram,20100.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,shared_compound,1,4,50.9,mud_brick,tiles,iron_sheet,1,0,0,1,0,14.9,footpath,16300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,2,5,80.8,concrete,cement,iron_sheet,0,0,1,1,0,19.9,footpath,29300.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,duplex,3,4,84.6,concrete,cement,iron_sheet,0,0,1,1,0,8.0,tarmac,59300.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,apartment,3,6,102.7,brick,earth,iron_sheet,0,1,0,1,0,11.4,tarmac,40900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,1,4,44.0,wood,cement,grass,0,1,0,1,0,9.8,murram,18500.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,3,5,86.8,mud_brick,earth,iron_sheet,0,0,0,1,0,14.8,footpath,14500.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,2,5,73.6,mud_brick,cement,tiles,0,1,0,1,0,16.7,footpath,21800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,standalone,2,5,70.9,mud_brick,tiles,iron_sheet,1,0,0,1,1,5.8,tarmac,55800.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,1,2,48.8,mud_brick,wood,iron_sheet,0,1,0,1,0,16.8,murram,16100.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,duplex,1,4,48.4,brick,wood,iron_sheet,1,0,0,1,0,17.6,murram,22400.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,apartment,1,2,37.6,mud_brick,earth,tiles,0,0,1,1,0,28.5,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Shangi,urban,0,apartment,2,4,47.7,mud_brick,tiles,tiles,1,0,1,1,1,2.7,tarmac,88400.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,apartment,1,2,41.9,brick,earth,iron_sheet,0,0,1,0,0,18.2,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,1,standalone,3,6,87.5,mud_brick,earth,iron_sheet,1,1,0,1,0,9.3,tarmac,50500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,6,92.1,brick,tiles,tiles,1,0,0,1,0,29.9,tarmac,30100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,apartment,2,4,60.8,concrete,cement,iron_sheet,0,0,0,1,0,9.1,tarmac,47700.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,shared_compound,1,4,43.9,mud_brick,earth,grass,0,0,0,1,1,4.3,murram,21600.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,apartment,3,5,74.1,mud_brick,cement,tiles,1,0,0,0,0,28.7,murram,18000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,0,apartment,2,4,61.6,concrete,cement,iron_sheet,1,1,1,1,0,2.4,murram,95100.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,3,5,68.5,mud_brick,cement,grass,1,0,0,0,0,10.1,murram,26600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,4,73.4,brick,cement,iron_sheet,0,0,0,0,0,24.1,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,duplex,1,4,39.7,brick,cement,tiles,0,1,0,1,0,15.1,footpath,17300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,2,3,64.6,mud_brick,earth,iron_sheet,1,0,0,0,0,10.9,footpath,28100.0,synthetic,2026-06-19
Nyamasheke,Nkanka,urban,0,duplex,3,5,66.7,concrete,cement,iron_sheet,1,1,1,1,1,2.9,footpath,111200.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,3,5,67.4,mud_brick,earth,iron_sheet,0,0,0,1,0,28.0,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,standalone,2,3,53.6,mud_brick,cement,iron_sheet,0,1,1,1,0,5.0,tarmac,51100.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,standalone,2,5,70.0,mud_brick,tiles,iron_sheet,1,0,0,1,0,8.4,tarmac,45400.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,2,5,60.5,concrete,cement,tiles,0,0,0,1,0,20.6,footpath,10400.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,shared_compound,2,3,69.3,mud_brick,cement,tiles,0,0,0,1,0,20.9,footpath,15200.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,shared_compound,1,3,43.3,concrete,cement,tiles,1,0,1,1,1,5.9,footpath,42700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,shared_compound,2,5,64.8,concrete,earth,grass,1,0,1,1,0,3.9,murram,49000.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,shared_compound,1,2,38.1,concrete,earth,tiles,0,1,1,1,0,5.6,footpath,31200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,villa,3,5,96.5,wood,cement,iron_sheet,1,0,1,1,1,9.7,murram,64900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,0,duplex,2,3,61.4,concrete,cement,concrete,1,1,1,0,1,0.9,tarmac,123400.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,3,4,89.6,concrete,earth,iron_sheet,0,0,0,1,0,27.5,murram,11100.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,apartment,2,5,75.7,brick,tiles,iron_sheet,1,1,1,1,0,7.7,tarmac,61500.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,1,4,47.2,mud_brick,earth,grass,0,0,0,0,0,22.5,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,duplex,2,3,62.5,brick,earth,grass,0,0,0,0,0,22.6,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,apartment,2,4,67.4,brick,cement,iron_sheet,1,1,0,1,0,9.5,murram,45800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,3,4,87.3,mud_brick,earth,iron_sheet,0,0,0,1,0,22.7,murram,22300.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,1,shared_compound,2,4,68.7,brick,wood,iron_sheet,0,0,0,1,1,13.2,footpath,25700.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,apartment,2,4,71.0,mud_brick,cement,iron_sheet,0,0,1,1,0,16.8,murram,20200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,apartment,1,2,51.8,mud_brick,cement,grass,0,0,0,1,0,8.8,tarmac,35500.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,3,4,82.5,wood,cement,iron_sheet,0,0,1,1,1,16.9,footpath,20300.0,synthetic,2026-06-19
Nyamasheke,Shangi,urban,0,shared_compound,2,3,58.2,brick,tiles,iron_sheet,0,0,1,1,1,1.0,murram,72100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,apartment,2,3,67.5,wood,cement,iron_sheet,1,1,0,1,0,6.2,tarmac,48300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,3,70.2,mud_brick,cement,tiles,0,0,1,1,0,22.5,murram,14000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,apartment,3,4,79.7,brick,wood,concrete,1,0,0,1,1,24.2,murram,31600.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,0,standalone,1,4,46.0,brick,tiles,iron_sheet,1,1,1,1,1,0.8,murram,71000.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,apartment,2,3,64.7,mud_brick,cement,grass,0,0,0,1,0,14.4,tarmac,16800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,apartment,1,3,47.9,mud_brick,earth,iron_sheet,0,0,0,1,0,16.4,murram,16300.0,synthetic,2026-06-19
Nyamasheke,Shangi,peri_urban,1,apartment,2,5,62.6,concrete,cement,iron_sheet,1,1,0,1,0,6.7,tarmac,60200.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,shared_compound,1,3,34.3,mud_brick,cement,grass,0,1,0,1,0,18.2,murram,9500.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,shared_compound,2,3,79.8,mud_brick,cement,iron_sheet,1,1,0,1,0,7.9,murram,35400.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,1,shared_compound,2,3,64.4,wood,earth,tiles,0,0,0,1,1,14.2,murram,24300.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,0,standalone,2,5,67.5,concrete,tiles,tiles,1,0,1,1,0,2.3,tarmac,93300.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,apartment,3,6,94.3,wood,earth,iron_sheet,0,0,0,1,0,15.5,footpath,15100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,duplex,2,3,74.2,wood,cement,iron_sheet,1,0,0,1,0,18.6,murram,26300.0,synthetic,2026-06-19
Nyamasheke,Nkanka,urban,0,shared_compound,2,3,58.9,mud_brick,cement,iron_sheet,0,1,1,1,0,2.6,footpath,47900.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,apartment,2,3,67.2,brick,earth,iron_sheet,0,0,0,1,0,25.6,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,apartment,2,5,73.7,brick,cement,iron_sheet,0,0,0,1,0,26.0,murram,20400.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,apartment,2,5,56.4,brick,cement,concrete,0,0,0,1,1,24.2,murram,15100.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,1,apartment,2,4,62.1,concrete,earth,tiles,1,0,1,1,0,4.3,murram,61700.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,shared_compound,1,4,48.1,brick,earth,tiles,1,1,0,1,1,4.4,tarmac,46400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,1,4,49.0,mud_brick,earth,iron_sheet,0,1,0,1,0,25.8,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,0,apartment,2,4,63.6,brick,earth,iron_sheet,0,0,1,0,0,9.5,tarmac,39400.0,synthetic,2026-06-19
Nyamasheke,Mahembe,urban,0,apartment,3,5,89.9,brick,cement,iron_sheet,1,0,0,1,0,1.2,tarmac,105600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,1,4,57.1,brick,earth,iron_sheet,1,1,0,0,0,25.5,murram,18200.0,synthetic,2026-06-19
Nyamasheke,Kibogora,urban,0,villa,4,5,101.8,concrete,cement,iron_sheet,1,1,0,1,0,1.5,tarmac,159600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,5,67.7,concrete,earth,grass,0,0,0,1,0,18.1,murram,13000.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,2,4,53.1,mud_brick,cement,iron_sheet,1,0,0,1,0,11.1,murram,26100.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,standalone,3,6,79.1,wood,earth,iron_sheet,1,0,0,0,0,19.0,footpath,16200.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,apartment,2,5,65.7,mud_brick,cement,grass,1,0,0,1,0,28.4,footpath,11400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,shared_compound,1,4,42.8,mixed,cement,iron_sheet,1,0,0,1,0,9.8,footpath,28700.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,shared_compound,2,5,65.4,brick,cement,grass,1,0,0,1,0,5.9,tarmac,37100.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,shared_compound,2,4,77.2,mud_brick,earth,iron_sheet,1,0,0,1,0,22.9,murram,20100.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,3,6,83.2,wood,cement,iron_sheet,0,0,0,1,0,24.4,murram,10800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,3,4,60.9,mud_brick,cement,tiles,0,0,0,1,0,15.4,murram,25700.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,apartment,1,3,44.1,mud_brick,earth,iron_sheet,0,0,0,1,1,28.2,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,standalone,2,4,67.9,mud_brick,cement,iron_sheet,0,0,0,1,0,15.8,murram,21700.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,1,shared_compound,1,4,45.6,mud_brick,wood,iron_sheet,0,1,0,1,0,3.0,tarmac,40800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,1,4,37.6,mud_brick,cement,grass,0,0,0,1,0,29.3,tarmac,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,0,apartment,2,5,68.9,brick,earth,concrete,1,0,0,0,1,2.0,tarmac,78500.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,1,2,53.5,mud_brick,cement,tiles,0,0,1,0,0,15.5,footpath,8800.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,1,shared_compound,1,4,43.7,wood,cement,concrete,0,1,1,1,1,10.4,footpath,38700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,shared_compound,2,3,81.4,brick,cement,tiles,1,0,0,0,1,7.8,footpath,41400.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,duplex,3,4,98.3,mud_brick,cement,grass,1,1,0,1,0,15.0,footpath,36600.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,1,standalone,2,4,71.3,concrete,cement,grass,0,1,0,1,0,3.8,tarmac,53000.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,apartment,2,4,70.1,brick,wood,iron_sheet,0,1,1,1,0,19.6,footpath,26400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,standalone,3,4,75.7,brick,cement,tiles,1,0,1,1,0,8.7,tarmac,78000.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,standalone,1,4,52.4,brick,earth,iron_sheet,0,1,1,1,1,7.7,tarmac,43000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,6,82.9,brick,wood,iron_sheet,0,0,0,1,0,24.5,footpath,10600.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,apartment,3,4,71.9,mud_brick,earth,iron_sheet,1,0,0,1,1,19.2,murram,28800.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,3,6,84.7,mud_brick,cement,iron_sheet,1,1,1,1,0,18.0,footpath,35500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,1,2,44.6,brick,cement,iron_sheet,1,1,1,1,0,17.0,murram,37900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,5,73.2,concrete,earth,tiles,1,0,0,1,0,15.7,murram,28800.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,apartment,2,3,63.7,mud_brick,cement,grass,0,0,0,1,0,29.9,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Kibogora,urban,0,villa,4,5,81.5,concrete,cement,tiles,1,1,1,1,0,2.5,tarmac,190700.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,standalone,4,6,90.8,concrete,wood,iron_sheet,0,0,1,1,0,10.8,footpath,42100.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,apartment,2,5,61.4,brick,earth,tiles,1,0,0,1,0,5.8,tarmac,50400.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,0,villa,4,5,109.4,brick,cement,grass,1,1,1,1,0,3.1,tarmac,82300.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,standalone,3,5,79.9,wood,cement,iron_sheet,1,0,0,1,0,23.5,murram,31400.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,apartment,3,5,100.8,brick,earth,tiles,0,0,1,1,0,28.3,murram,20000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,1,4,54.0,concrete,cement,iron_sheet,0,0,0,0,0,15.9,murram,19000.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,apartment,1,2,43.9,brick,earth,tiles,0,0,0,0,1,27.4,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,2,4,53.2,mud_brick,earth,tiles,0,0,0,1,0,15.7,murram,9500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,villa,4,6,105.3,mud_brick,cement,tiles,1,0,0,0,0,24.5,footpath,44700.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,1,villa,4,7,82.5,mud_brick,tiles,tiles,0,1,0,1,1,10.1,murram,60000.0,synthetic,2026-06-19
Nyamasheke,Shangi,urban,0,standalone,1,2,47.6,mixed,tiles,iron_sheet,1,1,1,1,1,2.0,footpath,69600.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,1,shared_compound,1,2,44.1,mud_brick,cement,tiles,1,1,0,1,1,7.3,murram,41500.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,standalone,2,3,68.9,brick,earth,iron_sheet,1,0,0,1,0,15.9,murram,24200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,4,7,75.9,concrete,wood,iron_sheet,1,0,0,0,0,15.4,footpath,28300.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,standalone,2,4,79.3,mud_brick,earth,tiles,0,0,0,1,0,7.7,tarmac,32300.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,shared_compound,2,3,60.9,mud_brick,cement,concrete,0,1,0,0,0,20.4,murram,22700.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,1,shared_compound,1,2,47.1,brick,earth,iron_sheet,0,0,1,1,0,3.0,tarmac,40600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,4,82.6,brick,earth,iron_sheet,0,0,0,1,0,27.1,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,5,60.3,mud_brick,cement,iron_sheet,0,0,0,0,0,11.2,footpath,8900.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,shared_compound,1,3,57.3,concrete,earth,tiles,0,0,0,0,0,14.4,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,standalone,3,5,63.7,mud_brick,cement,iron_sheet,1,1,0,1,0,5.8,murram,57500.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,0,standalone,2,5,71.3,brick,earth,tiles,1,0,1,1,0,3.0,tarmac,53500.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,1,standalone,2,5,52.0,mud_brick,wood,iron_sheet,0,1,0,1,0,17.9,murram,28500.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,0,apartment,3,4,64.6,mud_brick,cement,iron_sheet,0,1,0,1,0,9.6,tarmac,45000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,0,apartment,1,4,46.3,concrete,cement,tiles,1,1,1,1,0,2.3,tarmac,88800.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,3,4,86.6,brick,earth,iron_sheet,1,1,0,1,0,20.6,murram,32200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,1,4,44.1,wood,cement,tiles,0,0,0,1,0,17.5,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,1,4,45.3,mud_brick,cement,iron_sheet,1,0,1,1,1,5.1,footpath,38500.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,0,standalone,4,5,108.5,brick,tiles,iron_sheet,1,1,0,1,0,9.3,tarmac,65000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,3,5,73.9,brick,cement,grass,0,0,0,1,1,22.0,footpath,11600.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,standalone,1,3,42.7,mud_brick,wood,iron_sheet,1,0,0,1,1,18.4,footpath,26300.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,1,apartment,2,4,52.3,mud_brick,cement,iron_sheet,1,1,0,1,1,9.1,murram,49800.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,shared_compound,1,3,52.3,brick,earth,iron_sheet,1,0,1,0,0,8.7,murram,28100.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,apartment,2,3,72.3,concrete,cement,iron_sheet,0,0,1,1,0,13.2,murram,34800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,apartment,2,3,49.0,brick,earth,iron_sheet,0,1,1,1,0,8.9,tarmac,40100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,6,76.0,mud_brick,cement,iron_sheet,1,0,0,1,0,28.4,footpath,16800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,2,5,83.0,mud_brick,cement,tiles,0,0,0,1,1,13.1,murram,33600.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,apartment,3,4,79.3,mud_brick,tiles,grass,0,0,1,1,0,21.2,murram,16100.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,1,shared_compound,1,4,49.4,brick,cement,concrete,1,0,0,1,1,6.3,murram,43500.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,0,standalone,1,2,45.6,concrete,earth,iron_sheet,1,0,1,1,0,7.9,murram,32400.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,0,standalone,2,3,59.9,mud_brick,tiles,iron_sheet,1,1,1,1,0,9.1,tarmac,44900.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,apartment,2,3,55.6,mud_brick,earth,tiles,1,1,1,1,0,9.9,tarmac,48400.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,shared_compound,2,4,49.5,wood,cement,iron_sheet,0,0,0,1,0,4.2,tarmac,30000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,apartment,3,6,85.4,brick,cement,grass,1,1,1,1,0,9.5,tarmac,65700.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,shared_compound,1,4,46.3,wood,tiles,iron_sheet,0,1,1,1,0,16.0,murram,18300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,2,5,53.7,mud_brick,cement,tiles,1,0,0,1,0,7.1,footpath,32100.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,1,standalone,2,3,67.9,mud_brick,wood,tiles,1,1,0,1,1,9.3,tarmac,59800.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,apartment,2,5,60.0,mud_brick,earth,grass,1,0,1,1,0,23.8,murram,18000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,4,54.7,mud_brick,tiles,iron_sheet,1,0,1,1,0,21.0,murram,25500.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,duplex,4,5,115.3,mixed,cement,iron_sheet,0,0,0,0,0,29.8,footpath,14100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,shared_compound,1,4,48.5,concrete,earth,iron_sheet,1,0,0,0,0,29.4,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,apartment,2,4,66.9,mud_brick,cement,tiles,0,0,0,1,0,26.5,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,standalone,2,3,55.8,brick,wood,tiles,1,1,1,1,0,9.0,tarmac,59900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,1,standalone,4,7,85.2,concrete,wood,tiles,1,1,1,1,0,1.3,tarmac,126200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,1,2,50.5,mud_brick,tiles,iron_sheet,0,0,0,0,0,28.6,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,shared_compound,1,2,50.4,wood,cement,tiles,0,1,0,0,0,16.2,tarmac,26400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,villa,3,5,98.4,mud_brick,earth,iron_sheet,0,0,0,0,0,21.1,murram,15800.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,shared_compound,1,3,44.3,wood,cement,iron_sheet,0,0,0,1,0,24.4,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,apartment,2,3,54.2,brick,earth,tiles,0,0,0,1,0,24.7,murram,17300.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,standalone,1,4,50.9,concrete,cement,iron_sheet,1,1,1,1,1,6.0,tarmac,53700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,6,75.1,brick,wood,iron_sheet,0,0,0,0,0,21.8,murram,10200.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,apartment,2,5,68.0,mud_brick,earth,tiles,0,0,1,0,0,18.5,tarmac,17800.0,synthetic,2026-06-19
Nyamasheke,Kagano,urban,1,apartment,2,5,65.7,concrete,tiles,tiles,1,1,1,1,1,1.4,tarmac,134100.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,apartment,2,4,68.6,concrete,cement,grass,1,1,0,1,0,5.3,footpath,39700.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,apartment,1,3,38.0,mud_brick,earth,iron_sheet,0,0,0,0,0,19.3,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,standalone,1,2,48.1,mud_brick,earth,iron_sheet,1,0,0,1,1,5.4,tarmac,32200.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,apartment,3,4,98.9,mud_brick,earth,iron_sheet,1,1,1,1,0,6.1,footpath,51800.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,standalone,2,3,75.5,mud_brick,cement,iron_sheet,1,0,1,1,0,11.5,murram,47300.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,3,5,88.1,mud_brick,tiles,iron_sheet,0,0,1,1,1,12.4,footpath,29600.0,synthetic,2026-06-19
